P,C/1B,2B,3B,SS,OF,OF,OF,UTIL,"","Instructions"
"","","","","","","","","","","1) Create a lineup by inserting any player from this list into their appropriate position columns"
"","","","","","","","","","","2) You can paste either the Player ID + Name OR ID from their respective columns"
"","","","","","","","","","","3) Any information to the right of the last position column will be ignored in the upload"
"","","","","","","","","","","4) Maximum of 250 lineups per upload"
"","","","","","","","","",""
"","","","","","","","","","",Player ID + Player Name,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Probable Pitcher,Batting Order,Roster Position
"","","","","","","","","","",58391-147155:Hyeon-Jong Yang,58391-147155,P,Hyeon-Jong,Hyeon-Jong Yang,Yang,17.5,2,6000,TEX@MIN,TEX,MIN,,,,Yes,,P
"","","","","","","","","","",58391-102333:Daniel Lynch,58391-102333,P,Daniel,Daniel Lynch,Lynch,14,1,6000,CLE@KC,KC,CLE,,,,,,P
"","","","","","","","","","",58391-21099:Jose Quintana,58391-21099,P,Jose,Jose Quintana,Quintana,15,5,5900,TB@LAA,LAA,TB,,,,,,P
"","","","","","","","","","",58391-68484:Chad Kuhl,58391-68484,P,Chad,Chad Kuhl,Kuhl,14,4,5900,PIT@SD,PIT,SD,IL,Shoulder,,,,P
"","","","","","","","","","",58391-60637:Sean Newcomb,58391-60637,P,Sean,Sean Newcomb,Newcomb,7,7,5900,ATL@WSH,ATL,WSH,,,,,,P
"","","","","","","","","","",58391-79180:Cody Ponce,58391-79180,P,Cody,Cody Ponce,Ponce,15,5,5900,PIT@SD,PIT,SD,,,,,,P
"","","","","","","","","","",58391-79227:Adrian Morejon,58391-79227,P,Adrian,Adrian Morejon,Morejon,8.5,2,5900,PIT@SD,SD,PIT,IL,Elbow,,,,P
"","","","","","","","","","",58391-68520:Michael Fulmer,58391-68520,P,Michael,Michael Fulmer,Fulmer,12.25,8,5800,DET@BOS,DET,BOS,,,,,,P
"","","","","","","","","","",58391-79123:Tyler Alexander,58391-79123,P,Tyler,Tyler Alexander,Alexander,8.125,8,5800,DET@BOS,DET,BOS,,,,,,P
"","","","","","","","","","",58391-23834:Collin McHugh,58391-23834,P,Collin,Collin McHugh,McHugh,2.5,4,5800,TB@LAA,TB,LAA,,,,,,P
"","","","","","","","","","",58391-102407:Shane McClanahan,58391-102407,P,Shane,Shane McClanahan,McClanahan,24,2,5700,TB@LAA,TB,LAA,,,,,,P
"","","","","","","","","","",58391-135226:Wes Benjamin,58391-135226,P,Wes,Wes Benjamin,Benjamin,7.666666666666667,3,5700,TEX@MIN,TEX,MIN,,,,,,P
"","","","","","","","","","",58391-102489:Carlos Hernandez,58391-102489,P,Carlos,Carlos Hernandez,Hernandez,6.333333333333333,3,5700,CLE@KC,KC,CLE,,,,,,P
"","","","","","","","","","",58391-12455:Josh Tomlin,58391-12455,P,Josh,Josh Tomlin,Tomlin,6.2,10,5700,ATL@WSH,ATL,WSH,,,,,,P
"","","","","","","","","","",58391-82650:Kyle Cody,58391-82650,P,Kyle,Kyle Cody,Cody,6.571428571428571,7,5700,TEX@MIN,TEX,MIN,IL,Shoulder,,,,P
"","","","","","","","","","",58391-82653:Ryan Borucki,58391-82653,P,Ryan,Ryan Borucki,Borucki,6.636363636363637,11,5700,TOR@OAK,TOR,OAK,,,,,,P
"","","","","","","","","","",58391-13438:Drew Pomeranz,58391-13438,P,Drew,Drew Pomeranz,Pomeranz,7.076923076923077,13,5700,PIT@SD,SD,PIT,,,,,,P
"","","","","","","","","","",58391-21919:Matt Andriese,58391-21919,P,Matt,Matt Andriese,Andriese,6.363636363636363,11,5700,DET@BOS,BOS,DET,,,,,,P
"","","","","","","","","","",58391-52887:Tyler Matzek,58391-52887,P,Tyler,Tyler Matzek,Matzek,6,13,5700,ATL@WSH,ATL,WSH,,,,,,P
"","","","","","","","","","",58391-79882:Austin Pruitt,58391-79882,P,Austin,Austin Pruitt,Pruitt,,,5600,HOU@NYY,HOU,NYY,IL,Elbow,,,,P
"","","","","","","","","","",58391-135192:Ryan Thompson,58391-135192,P,Ryan,Ryan Thompson,Thompson,5.615384615384615,13,5600,TB@LAA,TB,LAA,,,,,,P
"","","","","","","","","","",58391-71742:Grant Dayton,58391-71742,P,Grant,Grant Dayton,Dayton,3.5714285714285716,7,5600,ATL@WSH,ATL,WSH,,,,,,P
"","","","","","","","","","",58391-52195:Daniel Norris,58391-52195,P,Daniel,Daniel Norris,Norris,2.9,10,5600,DET@BOS,DET,BOS,,,,,,P
"","","","","","","","","","",58391-82935:Trevor Richards,58391-82935,P,Trevor,Trevor Richards,Richards,11.4,5,5600,TB@LAA,TB,LAA,,,,,,P
"","","","","","","","","","",58391-38002:Kyle Zimmer,58391-38002,P,Kyle,Kyle Zimmer,Zimmer,6.636363636363637,11,5600,CLE@KC,KC,CLE,IL,Back,,,,P
"","","","","","","","","","",58391-83165:Lewis Thorpe,58391-83165,P,Lewis,Lewis Thorpe,Thorpe,9,2,5600,TEX@MIN,MIN,TEX,,,,Yes,,P
"","","","","","","","","","",58391-101855:Trent Thornton,58391-101855,P,Trent,Trent Thornton,Thornton,8.88888888888889,9,5600,TOR@OAK,TOR,OAK,,,,,,P
"","","","","","","","","","",58391-73301:Brent Suter,58391-73301,P,Brent,Brent Suter,Suter,7.818181818181818,11,5600,MIL@PHI,MIL,PHI,,,,,,P
"","","","","","","","","","",58391-110219:Sean Poppen,58391-110219,P,Sean,Sean Poppen,Poppen,4.666666666666667,3,5600,PIT@SD,PIT,SD,,,,,,P
"","","","","","","","","","",58391-73363:Felix Pena,58391-73363,P,Felix,Felix Pena,Pena,5.96,25,5600,TB@LAA,LAA,TB,IL,Hamstring,,,,P
"","","","","","","","","","",58391-53043:Jesse Hahn,58391-53043,P,Jesse,Jesse Hahn,Hahn,0.8,5,5600,CLE@KC,KC,CLE,IL,Shoulder,,,,P
"","","","","","","","","","",58391-6018:Wade LeBlanc,58391-6018,P,Wade,Wade LeBlanc,LeBlanc,2.8333333333333335,6,5600,MIL@PHI,MIL,PHI,,,,,,P
"","","","","","","","","","",58391-81925:Richard Rodriguez,58391-81925,P,Richard,Richard Rodriguez,Rodriguez,6.083333333333333,12,5500,PIT@SD,PIT,SD,,,,,,P
"","","","","","","","","","",58391-79895:Miguel Diaz,58391-79895,P,Miguel,Miguel Diaz,Diaz,18,1,5500,PIT@SD,SD,PIT,,,,,,P
"","","","","","","","","","",58391-135198:Daniel Tillo,58391-135198,P,Daniel,Daniel Tillo,Tillo,,,5500,CLE@KC,KC,CLE,IL,Elbow,,,,P
"","","","","","","","","","",58391-135196:Tyler Zuber,58391-135196,P,Tyler,Tyler Zuber,Zuber,5.25,8,5500,CLE@KC,KC,CLE,,,,,,P
"","","","","","","","","","",58391-135209:Andre Scrubb,58391-135209,P,Andre,Andre Scrubb,Scrubb,3,2,5500,HOU@NYY,HOU,NYY,,,,,,P
"","","","","","","","","","",58391-135225:Steven Fuentes,58391-135225,P,Steven,Steven Fuentes,Fuentes,,,5500,ATL@WSH,WSH,ATL,,,,,,P
"","","","","","","","","","",58391-104512:Geoff Hartlieb,58391-104512,P,Geoff,Geoff Hartlieb,Hartlieb,4.904761904761905,21,5500,PIT@SD,PIT,SD,,,,,,P
"","","","","","","","","","",58391-38981:Brandon Workman,58391-38981,P,Brandon,Brandon Workman,Workman,3.9,10,5500,LAD@CHC,CHC,LAD,,,,,,P
"","","","","","","","","","",58391-149577:Louis Head,58391-149577,P,Louis,Louis Head,Head,2,3,5500,TB@LAA,TB,LAA,,,,,,P
"","","","","","","","","","",58391-102481:Bryan Garcia,58391-102481,P,Bryan,Bryan Garcia,Garcia,4.5,10,5500,DET@BOS,DET,BOS,,,,,,P
"","","","","","","","","","",58391-135253:Alex Vesia,58391-135253,P,Alex,Alex Vesia,Vesia,6,2,5500,LAD@CHC,LAD,CHC,,,,,,P
"","","","","","","","","","",58391-135258:Ramon Rosso,58391-135258,P,Ramon,Ramon Rosso,Rosso,4,1,5500,MIL@PHI,PHI,MIL,,,,,,P
"","","","","","","","","","",58391-6234:Jordan Zimmermann,58391-6234,P,Jordan,Jordan Zimmermann,Zimmermann,-4,1,5500,MIL@PHI,MIL,PHI,,,,,,P
"","","","","","","","","","",58391-135256:Connor Brogdon,58391-135256,P,Connor,Connor Brogdon,Brogdon,4.333333333333333,12,5500,MIL@PHI,PHI,MIL,,,,,,P
"","","","","","","","","","",58391-135257:Damon Jones,58391-135257,P,Damon,Damon Jones,Jones,,,5500,MIL@PHI,PHI,MIL,,,,,,P
"","","","","","","","","","",58391-102498:Patrick Sandoval,58391-102498,P,Patrick,Patrick Sandoval,Sandoval,18,1,5500,TB@LAA,LAA,TB,,,,,,P
"","","","","","","","","","",58391-73828:Dan Altavilla,58391-73828,P,Dan,Dan Altavilla,Altavilla,3.5,2,5500,PIT@SD,SD,PIT,IL,Elbow,,,,P
"","","","","","","","","","",58391-116839:David Bednar,58391-116839,P,David,David Bednar,Bednar,4.769230769230769,13,5500,PIT@SD,PIT,SD,,,,,,P
"","","","","","","","","","",58391-102505:Edwin Uceta,58391-102505,P,Edwin,Edwin Uceta,Uceta,6,1,5500,LAD@CHC,LAD,CHC,,,,,,P
"","","","","","","","","","",58391-6257:Pedro Strop,58391-6257,P,Pedro,Pedro Strop,Strop,10.5,2,5500,LAD@CHC,CHC,LAD,DTD,Personal,,,,P
"","","","","","","","","","",58391-135283:Ty Tice,58391-135283,P,Ty,Ty Tice,Tice,8.666666666666666,3,5500,TOR@OAK,TOR,OAK,,,,,,P
"","","","","","","","","","",58391-135294:Sam Clay,58391-135294,P,Sam,Sam Clay,Clay,3.7777777777777777,9,5500,ATL@WSH,WSH,ATL,,,,,,P
"","","","","","","","","","",58391-135292:Edwar Colina,58391-135292,P,Edwar,Edwar Colina,Colina,-8,1,5500,TEX@MIN,MIN,TEX,IL,Elbow,,,,P
"","","","","","","","","","",58391-135303:Jordan Weems,58391-135303,P,Jordan,Jordan Weems,Weems,4,4,5500,TOR@OAK,OAK,TOR,,,,,,P
"","","","","","","","","","",58391-73865:Jonathan Holder,58391-73865,P,Jonathan,Jonathan Holder,Holder,4.944444444444445,18,5500,LAD@CHC,CHC,LAD,IL,Shoulder,,,,P
"","","","","","","","","","",58391-102536:Nick Nelson,58391-102536,P,Nick,Nick Nelson,Nelson,7.166666666666667,6,5500,HOU@NYY,NYY,HOU,,,,,,P
"","","","","","","","","","",58391-73866:Wandy Peralta,58391-73866,P,Wandy,Wandy Peralta,Peralta,4.833333333333333,12,5500,HOU@NYY,NYY,HOU,,,,,,P
"","","","","","","","","","",58391-6290:Wade Davis,58391-6290,P,Wade,Wade Davis,Davis,2.9,10,5500,CLE@KC,KC,CLE,,,,,,P
"","","","","","","","","","",58391-135312:Kyle Nelson,58391-135312,P,Kyle,Kyle Nelson,Nelson,6,2,5500,CLE@KC,CLE,KC,,,,,,P
"","","","","","","","","","",58391-135313:Nick Sandlin,58391-135313,P,Nick,Nick Sandlin,Sandlin,6.5,2,5500,CLE@KC,CLE,KC,,,,,,P
"","","","","","","","","","",58391-6295:Daniel Hudson,58391-6295,P,Daniel,Daniel Hudson,Hudson,7.5,8,5500,ATL@WSH,WSH,ATL,,,,,,P
"","","","","","","","","","",58391-73882:Joely Rodriguez,58391-73882,P,Joely,Joely Rodriguez,Rodriguez,6.714285714285714,7,5500,TEX@MIN,TEX,MIN,,,,,,P
"","","","","","","","","","",58391-80033:Emilio Pagan,58391-80033,P,Emilio,Emilio Pagan,Pagan,5.785714285714286,14,5500,PIT@SD,SD,PIT,,,,,,P
"","","","","","","","","","",58391-80035:Bobby Wahl,58391-80035,P,Bobby,Bobby Wahl,Wahl,0.3333333333333333,3,5500,MIL@PHI,MIL,PHI,IL,Oblique,,,,P
"","","","","","","","","","",58391-80034:Jose Alvarado,58391-80034,P,Jose,Jose Alvarado,Alvarado,6.3,10,5500,MIL@PHI,PHI,MIL,NA,Suspension,,,,P
"","","","","","","","","","",58391-12452:Kenley Jansen,58391-12452,P,Kenley,Kenley Jansen,Jansen,6.090909090909091,11,5500,LAD@CHC,LAD,CHC,,,,,,P
"","","","","","","","","","",58391-102568:Colin Poche,58391-102568,P,Colin,Colin Poche,Poche,,,5500,TB@LAA,TB,LAA,IL,Elbow,,,,P
"","","","","","","","","","",58391-12463:Greg Holland,58391-12463,P,Greg,Greg Holland,Holland,5.5,12,5500,CLE@KC,KC,CLE,,,,,,P
"","","","","","","","","","",58391-145591:Eduard Bazardo,58391-145591,P,Eduard,Eduard Bazardo,Bazardo,6,1,5500,DET@BOS,BOS,DET,,,,,,P
"","","","","","","","","","",58391-71875:Mike Mayers,58391-71875,P,Mike,Mike Mayers,Mayers,6.5,14,5500,TB@LAA,LAA,TB,IL,Undisclosed,,,,P
"","","","","","","","","","",58391-135361:Nabil Crismatt,58391-135361,P,Nabil,Nabil Crismatt,Crismatt,12.5,4,5500,PIT@SD,SD,PIT,,,,,,P
"","","","","","","","","","",58391-145609:Peter Solomon,58391-145609,P,Peter,Peter Solomon,Solomon,6,2,5500,HOU@NYY,HOU,NYY,,,,,,P
"","","","","","","","","","",58391-145626:Alec Bettinger,58391-145626,P,Alec,Alec Bettinger,Bettinger,-21,1,5500,MIL@PHI,MIL,PHI,,,,,,P
"","","","","","","","","","",58391-145625:Bailey Falter,58391-145625,P,Bailey,Bailey Falter,Falter,6,1,5500,MIL@PHI,PHI,MIL,,,,,,P
"","","","","","","","","","",58391-12581:Brandon Kintzler,58391-12581,P,Brandon,Brandon Kintzler,Kintzler,3.6666666666666665,9,5500,MIL@PHI,PHI,MIL,,,,,,P
"","","","","","","","","","",58391-117065:James Karinchak,58391-117065,P,James,James Karinchak,Karinchak,8.357142857142858,14,5500,CLE@KC,CLE,KC,,,,,,P
"","","","","","","","","","",58391-135530:Brett de Geus,58391-135530,P,Brett,Brett de Geus,de Geus,4.333333333333333,9,5500,TEX@MIN,TEX,MIN,,,,,,P
"","","","","","","","","","",58391-57717:Buck Farmer,58391-57717,P,Buck,Buck Farmer,Farmer,1.8181818181818181,11,5500,DET@BOS,DET,BOS,,,,,,P
"","","","","","","","","","",58391-12675:Steve Cishek,58391-12675,P,Steve,Steve Cishek,Cishek,3.909090909090909,11,5500,TB@LAA,LAA,TB,,,,,,P
"","","","","","","","","","",58391-61858:Raisel Iglesias,58391-61858,P,Raisel,Raisel Iglesias,Iglesias,4.636363636363637,11,5500,TB@LAA,LAA,TB,,,,,,P
"","","","","","","","","","",58391-57770:Alex Claudio,58391-57770,P,Alex,Alex Claudio,Claudio,4.909090909090909,11,5500,TB@LAA,LAA,TB,,,,,,P
"","","","","","","","","","",58391-65988:Zach Davies,58391-65988,P,Zach,Zach Davies,Davies,10.5,6,5500,LAD@CHC,CHC,LAD,,,,,,P
"","","","","","","","","","",58391-84452:Caleb Ferguson,58391-84452,P,Caleb,Caleb Ferguson,Ferguson,6.238095238095238,21,5500,LAD@CHC,LAD,CHC,IL,Elbow,,,,P
"","","","","","","","","","",58391-117232:Michael King,58391-117232,P,Michael,Michael King,King,20,3,5500,HOU@NYY,NYY,HOU,,,,,,P
"","","","","","","","","","",58391-96760:Kyle McGowin,58391-96760,P,Kyle,Kyle McGowin,McGowin,3.142857142857143,7,5500,ATL@WSH,WSH,ATL,,,,,,P
"","","","","","","","","","",58391-53767:Dan Winkler,58391-53767,P,Dan,Dan Winkler,Winkler,5.461538461538462,13,5500,LAD@CHC,CHC,LAD,IL,Triceps,,,,P
"","","","","","","","","","",58391-80409:Paolo Espino,58391-80409,P,Paolo,Paolo Espino,Espino,7,4,5500,ATL@WSH,WSH,ATL,,,,,,P
"","","","","","","","","","",58391-64044:Tyler Duffey,58391-64044,P,Tyler,Tyler Duffey,Duffey,4.181818181818182,11,5500,TEX@MIN,MIN,TEX,,,,,,P
"","","","","","","","","","",58391-12860:Zack Britton,58391-12860,P,Zack,Zack Britton,Britton,4.95,20,5500,HOU@NYY,NYY,HOU,IL,Elbow,,,,P
"","","","","","","","","","",58391-119361:Drew Rasmussen,58391-119361,P,Drew,Drew Rasmussen,Rasmussen,5.363636363636363,11,5500,MIL@PHI,MIL,PHI,,,,,,P
"","","","","","","","","","",58391-139851:Justin Topa,58391-139851,P,Justin,Justin Topa,Topa,8.833333333333334,6,5500,MIL@PHI,MIL,PHI,IL,Elbow,,,,P
"","","","","","","","","","",58391-80461:Ryne Harper,58391-80461,P,Ryne,Ryne Harper,Harper,6,2,5500,ATL@WSH,WSH,ATL,,,,,,P
"","","","","","","","","","",58391-16982:Ryan Tepera,58391-16982,P,Ryan,Ryan Tepera,Tepera,3.6153846153846154,13,5500,LAD@CHC,CHC,LAD,,,,,,P
"","","","","","","","","","",58391-16986:Alex Colome,58391-16986,P,Alex,Alex Colome,Colome,4.1,10,5500,TEX@MIN,MIN,TEX,,,,,,P
"","","","","","","","","","",58391-80478:Reymin Guduan,58391-80478,P,Reymin,Reymin Guduan,Guduan,-0.8,5,5500,TOR@OAK,OAK,TOR,,,,,,P
"","","","","","","","","","",58391-16994:Lucas Luetge,58391-16994,P,Lucas,Lucas Luetge,Luetge,8.363636363636363,11,5500,HOU@NYY,NYY,HOU,,,,,,P
"","","","","","","","","","",58391-82539:Jalen Beeks,58391-82539,P,Jalen,Jalen Beeks,Beeks,10.083333333333334,12,5500,TB@LAA,TB,LAA,IL,Elbow,,,,P
"","","","","","","","","","",58391-82538:Darwinzon Hernandez,58391-82538,P,Darwinzon,Darwinzon Hernandez,Hernandez,5.333333333333333,12,5500,DET@BOS,BOS,DET,,,,,,P
"","","","","","","","","","",58391-82547:Thomas Hatch,58391-82547,P,Thomas,Thomas Hatch,Hatch,8.352941176470589,17,5500,TOR@OAK,TOR,OAK,IL,Elbow,,,,P
"","","","","","","","","","",58391-82548:Alex Lange,58391-82548,P,Alex,Alex Lange,Lange,4,9,5500,DET@BOS,DET,BOS,,,,,,P
"","","","","","","","","","",58391-17037:Trevor Rosenthal,58391-17037,P,Trevor,Trevor Rosenthal,Rosenthal,7.6521739130434785,23,5500,TOR@OAK,OAK,TOR,IL,Shoulder,,,,P
"","","","","","","","","","",58391-82572:Gregory Soto,58391-82572,P,Gregory,Gregory Soto,Soto,5.666666666666667,12,5500,DET@BOS,DET,BOS,,,,,,P
"","","","","","","","","","",58391-12943:Shelby Miller,58391-12943,P,Shelby,Shelby Miller,Miller,-4,3,5500,LAD@CHC,CHC,LAD,IL,Back,,,,P
"","","","","","","","","","",58391-82587:Richard Lovelady,58391-82587,P,Richard,Richard Lovelady,Lovelady,0,1,5500,CLE@KC,KC,CLE,,,,,,P
"","","","","","","","","","",58391-82591:Chris Rodriguez,58391-82591,P,Chris,Chris Rodriguez,Rodriguez,13.571428571428571,7,5500,TB@LAA,LAA,TB,,,,,,P
"","","","","","","","","","",58391-82592:Dennis Santana,58391-82592,P,Dennis,Dennis Santana,Santana,3.2,10,5500,LAD@CHC,LAD,CHC,,,,,,P
"","","","","","","","","","",58391-17065:Blake Treinen,58391-17065,P,Blake,Blake Treinen,Treinen,7,13,5500,LAD@CHC,LAD,CHC,,,,,,P
"","","","","","","","","","",58391-82603:Mitch White,58391-82603,P,Mitch,Mitch White,White,5.5,4,5500,LAD@CHC,LAD,CHC,,,,,,P
"","","","","","","","","","",58391-84651:Austin Davis,58391-84651,P,Austin,Austin Davis,Davis,1.2222222222222223,9,5500,PIT@SD,PIT,SD,IL,Elbow,,,,P
"","","","","","","","","","",58391-72377:James Hoyt,58391-72377,P,James,James Hoyt,Hoyt,5.5,2,5500,TB@LAA,LAA,TB,,,,,,P
"","","","","","","","","","",58391-80568:Edgar Santana,58391-80568,P,Edgar,Edgar Santana,Santana,2.5,2,5500,ATL@WSH,ATL,WSH,,,,,,P
"","","","","","","","","","",58391-80571:Phil Maton,58391-80571,P,Phil,Phil Maton,Maton,6,9,5500,CLE@KC,CLE,KC,,,,,,P
"","","","","","","","","","",58391-82621:Clarke Schmidt,58391-82621,P,Clarke,Clarke Schmidt,Schmidt,8.333333333333334,3,5500,HOU@NYY,NYY,HOU,IL,Elbow,,,,P
"","","","","","","","","","",58391-53953:Keone Kela,58391-53953,P,Keone,Keone Kela,Kela,6.181818181818182,11,5500,PIT@SD,SD,PIT,,,,,,P
"","","","","","","","","","",58391-82627:JoJo Romero,58391-82627,P,JoJo,JoJo Romero,Romero,3.2,10,5500,MIL@PHI,PHI,MIL,,,,,,P
"","","","","","","","","","",58391-17094:Jake Diekman,58391-17094,P,Jake,Jake Diekman,Diekman,7,13,5500,TOR@OAK,OAK,TOR,,,,,,P
"","","","","","","","","","",58391-82631:Taylor Hearn,58391-82631,P,Taylor,Taylor Hearn,Hearn,7.777777777777778,9,5500,TEX@MIN,TEX,MIN,,,,,,P
"","","","","","","","","","",58391-82633:Michel Baez,58391-82633,P,Michel,Michel Baez,Baez,7.666666666666667,3,5500,PIT@SD,SD,PIT,IL,Elbow,,,,P
"","","","","","","","","","",58391-13010:David Phelps,58391-13010,P,David,David Phelps,Phelps,6.636363636363637,11,5500,TOR@OAK,TOR,OAK,,,,,,P
"","","","","","","","","","",58391-17109:Oliver Drake,58391-17109,P,Oliver,Oliver Drake,Drake,3,11,5500,TB@LAA,TB,LAA,IL,Elbow,,,,P
"","","","","","","","","","",58391-82657:Wil Crowe,58391-82657,P,Wil,Wil Crowe,Crowe,11.666666666666666,3,5500,PIT@SD,PIT,SD,,,,,,P
"","","","","","","","","","",58391-13025:Pedro Baez,58391-13025,P,Pedro,Pedro Baez,Baez,4,18,5500,HOU@NYY,HOU,NYY,IL,Shoulder,,,,P
"","","","","","","","","","",58391-138016:Brandon Waddell,58391-138016,P,Brandon,Brandon Waddell,Waddell,0,4,5500,TEX@MIN,MIN,TEX,,,,,,P
"","","","","","","","","","",58391-13118:Justin Wilson,58391-13118,P,Justin,Justin Wilson,Wilson,3.25,8,5500,HOU@NYY,NYY,HOU,,,,,,P
"","","","","","","","","","",58391-70482:J.B. Wendelken,58391-70482,P,J.B.,J.B. Wendelken,Wendelken,4.066666666666666,15,5500,TOR@OAK,OAK,TOR,IL,Oblique,,,,P
"","","","","","","","","","",58391-11108:Aroldis Chapman,58391-11108,P,Aroldis,Aroldis Chapman,Chapman,10.8,10,5500,HOU@NYY,NYY,HOU,,,,,,P
"","","","","","","","","","",58391-70517:Chad Green,58391-70517,P,Chad,Chad Green,Green,7.214285714285714,14,5500,HOU@NYY,NYY,HOU,,,,,,P
"","","","","","","","","","",58391-68474:Josh Hader,58391-68474,P,Josh,Josh Hader,Hader,8.909090909090908,11,5500,MIL@PHI,MIL,PHI,,,,,,P
"","","","","","","","","","",58391-68476:Taylor Rogers,58391-68476,P,Taylor,Taylor Rogers,Rogers,6.5,10,5500,TEX@MIN,MIN,TEX,,,,,,P
"","","","","","","","","","",58391-13192:Tony Watson,58391-13192,P,Tony,Tony Watson,Watson,5.111111111111111,9,5500,TB@LAA,LAA,TB,IL,Calf,,,,P
"","","","","","","","","","",58391-23437:Brooks Raley,58391-23437,P,Brooks,Brooks Raley,Raley,3.9285714285714284,14,5500,HOU@NYY,HOU,NYY,,,,,,P
"","","","","","","","","","",58391-68507:Duane Underwood Jr.,58391-68507,P,Duane,Duane Underwood Jr.,Underwood Jr.,8.454545454545455,11,5500,PIT@SD,PIT,SD,,,,,,P
"","","","","","","","","","",58391-39843:Burch Smith,58391-39843,P,Burch,Burch Smith,Smith,4.5,2,5500,TOR@OAK,OAK,TOR,IL,Groin,,,,P
"","","","","","","","","","",58391-70578:Cody Reed,58391-70578,P,Cody,Cody Reed,Reed,3.142857142857143,7,5500,TB@LAA,TB,LAA,,,,,,P
"","","","","","","","","","",58391-52148:Pierce Johnson,58391-52148,P,Pierce,Pierce Johnson,Johnson,4.6,10,5500,PIT@SD,SD,PIT,,,,,,P
"","","","","","","","","","",58391-68541:Taylor Williams,58391-68541,P,Taylor,Taylor Williams,Williams,6.2,5,5500,PIT@SD,SD,PIT,IL,Knee,,,,P
"","","","","","","","","","",58391-52169:Kohl Stewart,58391-52169,P,Kohl,Kohl Stewart,Stewart,,,5500,LAD@CHC,CHC,LAD,,,,,,P
"","","","","","","","","","",58391-68552:Sam Coonrod,58391-68552,P,Sam,Sam Coonrod,Coonrod,6.846153846153846,13,5500,MIL@PHI,PHI,MIL,,,,,,P
"","","","","","","","","","",58391-68555:Brent Honeywell Jr.,58391-68555,P,Brent,Brent Honeywell Jr.,Honeywell Jr.,4.333333333333333,3,5500,TB@LAA,TB,LAA,,,,,,P
"","","","","","","","","","",58391-5069:Craig Stammen,58391-5069,P,Craig,Craig Stammen,Stammen,9.083333333333334,12,5500,PIT@SD,SD,PIT,,,,,,P
"","","","","","","","","","",58391-80849:Adam Kolarek,58391-80849,P,Adam,Adam Kolarek,Kolarek,1.25,8,5500,TOR@OAK,OAK,TOR,,,,,,P
"","","","","","","","","","",58391-52177:Jesse Biddle,58391-52177,P,Jesse,Jesse Biddle,Biddle,4,4,5500,ATL@WSH,ATL,WSH,,,,,,P
"","","","","","","","","","",58391-13271:Will Smith,58391-13271,P,Will,Will Smith,Smith,5.75,12,5500,ATL@WSH,ATL,WSH,,,,,,P
"","","","","","","","","","",58391-80856:Luke Farrell,58391-80856,P,Luke,Luke Farrell,Farrell,6,1,5500,TEX@MIN,MIN,TEX,,,,,,P
"","","","","","","","","","",58391-52191:Kyle Crick,58391-52191,P,Kyle,Kyle Crick,Crick,5.7272727272727275,11,5500,PIT@SD,PIT,SD,,,,,,P
"","","","","","","","","","",58391-52192:Luke Jackson,58391-52192,P,Luke,Luke Jackson,Jackson,4.909090909090909,11,5500,ATL@WSH,ATL,WSH,,,,,,P
"","","","","","","","","","",58391-70624:Chris Stratton,58391-70624,P,Chris,Chris Stratton,Stratton,5.083333333333333,12,5500,PIT@SD,PIT,SD,,,,,,P
"","","","","","","","","","",58391-82923:Luke Bard,58391-82923,P,Luke,Luke Bard,Bard,4.166666666666667,6,5500,TB@LAA,LAA,TB,IL,Hip,,,,P
"","","","","","","","","","",58391-82924:Tim Hill,58391-82924,P,Tim,Tim Hill,Hill,6.125,16,5500,PIT@SD,SD,PIT,,,,,,P
"","","","","","","","","","",58391-68590:Javy Guerra,58391-68590,P,Javy,Javy Guerra,Guerra,2.642857142857143,14,5500,PIT@SD,SD,PIT,IL,Elbow,,,,P
"","","","","","","","","","",58391-68592:Francis Martes,58391-68592,P,Francis,Francis Martes,Martes,,,5500,HOU@NYY,HOU,NYY,NA,Suspension,,,,P
"","","","","","","","","","",58391-5107:Sergio Romo,58391-5107,P,Sergio,Sergio Romo,Romo,2.4166666666666665,12,5500,TOR@OAK,OAK,TOR,,,,,,P
"","","","","","","","","","",58391-13312:Ryan Brasier,58391-13312,P,Ryan,Ryan Brasier,Brasier,5.52,25,5500,DET@BOS,BOS,DET,IL,Calf,,,,P
"","","","","","","","","","",58391-82974:Tanner Rainey,58391-82974,P,Tanner,Tanner Rainey,Rainey,2.1,10,5500,ATL@WSH,WSH,ATL,,,,,,P
"","","","","","","","","","",58391-68653:Luis Cessa,58391-68653,P,Luis,Luis Cessa,Cessa,9.222222222222221,9,5500,HOU@NYY,NYY,HOU,,,,,,P
"","","","","","","","","","",58391-82999:Scott Barlow,58391-82999,P,Scott,Scott Barlow,Barlow,7.071428571428571,14,5500,CLE@KC,KC,CLE,,,,,,P
"","","","","","","","","","",58391-82998:Lou Trivino,58391-82998,P,Lou,Lou Trivino,Trivino,7,15,5500,TOR@OAK,OAK,TOR,,,,,,P
"","","","","","","","","","",58391-11327:Matt Bush,58391-11327,P,Matt,Matt Bush,Bush,4,3,5500,TEX@MIN,TEX,MIN,IL,Elbow,,,,P
